grade,credit,weight
A,19,70.841361669751
F,19,68.21100345492263
F,16,75.5331741595131
C,16,82.86080034424774
D,17,63.761305967433415
B,16,69.38815929321876
B,17,59.98787360289514
C,19,65.17853343501734
B,17,81.14166018093034
B,17,57.39592286784874
F,16,54.13984503207017
D,20,73.74368126310131
B,17,71.40394634084008
D,18,68.37361320741167
A,18,65.20191349036519
B,18,54.35477614123708
F,16,68.14604312152998
B,17,76.33177637511797
F,19,62.29839189615472
F,18,54.404696176181375
A,20,67.14706284611579
F,20,48.962664934958
A,19,76.79825248273619
D,21,65.07574824039452
A,17,77.65605063949116
B,16,65.57194795926046
B,16,68.28365789697422
C,17,65.72161416227566
B,18,64.39433077281733
D,19,65.16125053704842
D,17,56.72411196459497
B,16,57.050886722490795
C,14,46.85732002573883
C,18,61.76241853791021
C,17,68.38264202474663
B,16,74.23063566569122
C,18,66.65900360810588
A,16,60.58556352431628
D,19,73.552378654464
D,20,61.96116877905682
D,14,62.961697671697756
D,15,66.98654609791988
D,18,63.03949826191015
A,19,51.12235626917435
A,21,65.21261974491242
F,17,61.66405870200297
C,17,66.37217808180704
F,16,65.41818337057158
D,16,82.90160007112031
C,15,67.83823158142636
A,16,65.09268708650238
A,19,75.87654701107108
B,20,73.5425021097372
C,16,78.36112021863656
F,17,63.57073497044769
A,17,50.6312835260411
D,16,75.16530724496681
B,17,72.01269428305756
F,15,51.5410129168211
C,16,59.55770215515461
B,18,69.69340296468361
C,18,67.00949272386507
A,16,45.90838068510237
A,16,75.39865963741836
D,17,62.48539484866827
B,19,70.10958520542654
D,17,68.99640820569124
C,17,50.694177116058086
D,18,64.2846972167948
D,16,74.67283297492855
A,15,70.4280427417758
D,17,60.91924118538638
F,21,51.007741210598724
D,20,83.82723786521774
A,15,76.49837724902551
D,20,69.77437673440448
C,16,69.47538358604149
C,18,73.43027046910099
B,18,68.86756058768479
C,15,64.40690497258527
F,17,61.110285265743514
A,15,79.93302596089205
B,18,55.28341746287789
C,18,69.0216893679714
D,18,58.50307391174107
B,16,81.3731359209715
B,15,66.13596252753145
F,20,57.37778032929004
D,15,66.25572107772636
B,18,60.87827108623065
B,19,62.62469348185505
A,18,57.45964458709531
D,18,67.9376029012113
F,15,70.8638929414004
C,18,73.31248489440254
B,17,82.8821883717857
B,16,70.23230161090102
B,18,62.54405716055808
B,14,63.6420883942114
F,16,61.08328423585292
A,17,72.31575229547076
D,19,76.80788359722631
C,16,68.89275387735286
B,20,66.95335523222157
F,19,49.63698350651921
B,18,59.99415762453119
C,19,71.58425764827737
F,16,50.24497014623036
F,19,66.97868361162853
C,18,79.08232754337439
C,17,48.73291527533696
B,19,69.37728674136008
A,19,75.54796011073594
D,18,73.17011312617643
F,17,57.5787099691009
D,19,70.56683234484983
B,17,56.74307011308102
B,17,83.09652989047584
D,15,72.87461620144335
B,18,61.125011690328634
A,16,60.05519953329876
C,17,77.13018350942617
D,16,62.67546195041936
B,18,60.07853444063281
C,16,70.30052999488473
D,19,59.766000417571625
D,17,62.29221518462987
B,16,59.27452873687206
B,15,67.03125735636607
A,19,73.38851148657835
D,18,72.17453667564563
C,17,71.22152014538321
C,20,68.39147648600873
B,16,62.84073080233971
B,17,82.34184597022093
F,19,62.59145143397997
B,19,71.32293564226232
C,18,59.262299834087834
D,17,50.58922742214506
C,18,66.9715023945338
F,15,82.40952233030805
F,15,67.66674319847525
B,18,67.83427726167079
D,18,80.12763163498981
B,19,64.17682758844161
C,13,58.65487558642712
C,18,61.56032303099268
F,18,66.55821751808004
F,19,71.20464800850311
C,19,71.49276146565161
D,17,71.36111264720157
C,18,68.91309644922902
C,16,72.92054899414354
F,21,60.08920411986935
C,18,76.35721737425325
A,18,76.98969840209287
C,16,75.79843466813784
F,18,55.03400829347824
A,18,79.27836386640422
F,18,57.49967137902978
A,20,72.8955754660393
B,19,72.90548670467673
A,18,69.26396339191508
A,19,62.29546337705578
F,18,65.61496580219561
A,19,77.00495919200287
D,20,64.78197625414988
C,20,76.53047421413409
C,17,76.52969060890806
C,17,74.99507084499513
A,15,65.90050233003818
B,18,73.07242882584303
B,17,66.03861927847933
B,22,71.20087612887902
F,17,71.43259200550851
A,18,77.29871196951994
C,18,78.94393973960129
D,17,75.94200375484117
D,18,74.97732703423206
F,20,71.6131681382506
F,19,74.38351354497661
A,20,82.10577526757956
F,19,66.8106133998751
B,17,69.96125452414611
A,17,71.20077406490593
B,17,79.17102523806105
F,18,65.10401513893811
B,17,66.20644212798781
B,18,72.17226780499546
A,16,62.27594299445305
B,18,71.38236359258644
D,18,67.1726860484006
D,16,63.827468923055314
B,17,60.26886419058938
A,17,70.67378672200894
A,20,59.30659014106802
B,17,64.57394069455896
D,17,66.64150586470885
C,18,67.16950983008356
B,16,62.346690479053
F,18,73.531004270994
B,16,65.17588550533051
C,18,66.28464252748266
F,14,75.54228937543354
F,19,71.11605710406644
A,19,74.70222350347301
A,17,66.30058768250657
C,17,65.04155610726939
A,16,63.07891737177622
B,20,61.29162594844649
B,17,75.30540204259471
D,19,59.168396113365475
C,17,82.9911024470505
F,19,66.23985962331388
C,20,72.85506333521376
A,17,60.64700926854973
D,18,67.67644487760668
B,17,74.57341023309306
D,17,60.363981586320975
B,19,79.35698504205419
C,19,70.91948585219167
B,18,73.05593732392914
B,17,58.69005803777429
A,19,72.42069714178056
B,17,66.44727373487119
A,19,74.88134706005616
D,17,72.37804264895775
F,18,66.30715196765306
A,18,77.24661280981375
A,15,55.31904611053306
B,17,64.96334240966559
D,19,59.436730300847096
A,16,63.84154281504546
B,17,79.15647666642181
D,17,61.46006846840068
F,19,75.29883121393053
C,16,60.873632922512485
F,17,63.54535718944285
F,17,69.07079795494053
A,18,63.04765255846747
B,13,61.37563763111278
B,20,54.64292799947816
B,18,52.4223333229479
B,18,70.77781263933298
C,20,83.81650452812607
B,16,71.10654957487024
A,18,72.78853334409852
F,15,58.199477302305276
C,18,60.836981696262555
A,19,65.30139799832676
F,18,78.51355093721304
F,17,56.77624549015277
C,17,64.48785826258003
D,16,66.857427692144
C,17,78.9600313886473
B,19,57.90425155883372
D,16,84.5328978467968
B,21,57.517721530818676
A,19,76.25968399272142
D,17,81.45649728730534
D,19,74.29996102813135
D,19,67.6229592151051
F,20,81.26848715364567
F,16,65.05883051598809
F,17,58.84648546514296
A,18,74.29254414438029
D,17,64.42193937640465
F,17,84.17159285618932
F,18,66.68177489616403
D,18,59.15415539234397
A,15,74.64630906101496
A,17,58.14248167743531
C,19,66.09521944410473
C,15,53.05624517903148
F,18,64.82095353761616
A,20,66.4872177444298
B,18,71.28372607956021
D,18,80.46158958186217
F,18,75.39836089506107
B,18,69.04163533006864
C,13,64.43485356716948
F,15,76.93826837155785
F,16,67.36188564899717
C,17,72.93613923827888
D,18,82.27140628483353
C,15,72.98256562013455
F,17,70.57652962996521
A,18,67.03745816642125
B,18,76.36795026283284
A,17,67.43827724075294
F,17,79.52413117428925
D,17,70.33835614101156
F,16,53.99667606805667
F,20,67.27015493891027
B,20,73.9336095455792
A,20,87.50690202784624
D,15,74.00033538976054
B,17,63.01889538568322
F,20,69.98416590200709
B,17,71.63772536595461
C,18,62.60944154436019
A,17,76.94963841885114
C,18,65.45350124802877
D,17,83.5686228764546
B,15,65.28006251755278
C,19,74.47948730087998
A,21,77.02863517115689
C,18,63.604034394638404
A,17,82.57503426131679
C,19,58.892846477200166
C,20,75.88547747026698
D,19,73.74975589580482
F,20,81.49141928870863
F,18,70.7565631973935
F,17,60.11733907963538
D,20,63.23620949141462
D,16,70.45134179220457
A,15,68.04767896941824
F,16,64.88408162950626
A,18,74.69633224898575
F,18,61.36981512886357
A,14,79.1925072331326
C,15,64.94988196595034
F,17,67.77814179760304
B,16,62.811520073323955
D,18,57.79769414442657
B,16,64.67150037850978
F,19,77.48974252273662
A,18,71.8982893013201
D,18,71.81620967087419
D,19,62.87190611824064
C,19,63.888341237377276
D,19,69.78267420609686
C,19,76.29457707792864
B,17,58.25100495924154
F,19,58.15374170739673
D,20,58.494911696969666
B,17,58.14915362922225
B,18,58.95653613417881
B,16,67.93059139887193
C,20,69.50283507513765
D,15,56.60471010053869
C,16,77.26139772360563
B,20,72.59280662564183
D,16,64.49174484197214
C,18,58.279824481620956
C,15,56.75932838715891
A,16,65.17313963177624
F,18,66.65317017856913
A,19,61.196426266042195
F,19,57.85604209456165
D,17,59.37594141489906
C,15,60.782669345118364
B,17,62.67257484022848
B,16,71.55680784102283
D,20,68.44161616580357
C,18,78.76178194553566
B,15,84.15746728433584
C,18,68.76233024578288
C,14,75.25494159098896
C,18,61.48636166209369
F,16,64.43520579087226
A,19,66.7374167313714
B,17,76.7739399814489
D,20,73.08763909275325
D,19,67.20491678476651
C,19,64.80586158726504
D,18,63.81049209678974
C,15,72.9852206144807
D,19,78.1182994359389
D,17,61.68349833215237
F,18,76.64056858068729
D,15,65.38137445409754
D,17,67.1862808934046
C,20,73.9764485981704
B,18,59.78659259617605
F,19,65.47553748481533
A,19,64.71249461456057
B,15,76.61039526874221
F,18,76.42647205932653
C,18,60.20433836165055
C,19,69.8251166829694
C,18,82.56530582318534
F,17,71.6432013112238
C,14,66.37381987388879
F,18,61.165444731481294
A,16,66.97957436225553
A,19,56.62199937216599
A,20,65.85730388461681
D,19,65.98603699538401
F,17,73.32009448701474
A,18,73.91612755255697
B,17,72.9831957789307
C,21,67.32822136174619
A,17,63.8647899579452
B,15,60.02712224753204
F,16,66.48095844788413
C,18,70.02068916467601
A,17,71.96387371980472
D,17,80.21772037105158
B,17,72.48857983382936
C,17,87.85728067256234
B,15,71.99379558011294
A,17,78.02302523591791
C,17,71.46230943599194
F,19,54.59263842070341
B,17,53.6219310322839
A,17,72.56211545586012
C,19,65.44288545513052
D,19,77.15431605966184
A,20,66.82302038147314
B,19,69.51601124323011
D,18,56.33953348269719
F,18,71.81259996865187
D,18,68.81250856403375
B,18,73.75648866242446
D,19,67.89449881413627
F,19,63.66516723766861
A,18,75.2915343413139
D,18,57.89193069635233
B,19,70.43440214339208
D,21,70.9961126189726
D,20,73.04380976075976
D,16,66.38288673003267
F,18,79.5798411326349
B,15,48.15150221221157
C,19,65.78368134404752
F,18,74.7714678994425
D,14,69.65906620568579
B,18,71.33490111987213
D,18,74.6061101178089
F,17,60.6529346553003
D,19,75.83819018329366
F,17,60.138957834360774
F,16,71.21432632823209
C,16,65.12694106652621
B,18,62.990801318109575
C,17,61.71504537454779
B,17,60.59069703269551
D,19,79.5064617651759
C,18,84.94928577543942
B,15,76.03577704959129
B,19,63.70633655760009
C,16,63.95539954532499
C,18,65.48051314564894
D,17,76.65618301739244
D,18,62.132440858748794
D,18,75.03878452693178
B,19,65.82796350534473
B,20,73.05895772524256
A,18,64.11570412641672
A,17,71.04945826739636
D,16,72.73955724926915
B,16,79.06751493873524
F,20,68.62991214851368
D,20,69.6859672372492
F,20,65.61593318002878
B,16,56.16135018633721
B,18,72.32564067686238
F,19,71.84767518917873
B,16,70.93955112890248
B,18,63.967022539784836
D,20,77.15571305079922
C,14,61.302783538022354
F,21,60.180490719277486
F,19,80.06584677961501
A,17,80.02019676400344
C,16,67.22599345852957
D,18,72.46519674596196
B,18,67.18275083865953
A,18,69.45446638887277
D,17,72.1687574864449
C,19,60.02821034882225
D,16,65.80386152586257
C,18,83.82225802713666
A,18,61.119935562277924
C,16,78.41669989482223
A,16,66.78278287045512
B,20,77.75142176556056
A,17,75.48133755540279
F,17,68.60485786041848
A,15,47.799373580760495
B,18,84.33903426921013
F,19,60.25498642291174
D,18,74.40996222479308
D,22,64.93078705399253
B,17,66.91889590848129
C,17,62.85901997274007
B,16,71.4736741816963
B,17,59.7346744642043
B,18,66.90908572498358
F,15,65.94917462300722
C,20,60.63426683846254
A,17,50.78201971775057
D,17,65.61794817914019
A,17,59.490672941903256
F,19,79.4904717195672
C,18,77.6452112050121
D,21,67.43482477572557
B,15,65.15946196504525
C,17,67.50874834049179
D,17,76.01504011233376
F,18,66.70804632180634
C,16,69.04159292960493
B,19,60.65643509727397
A,19,58.950896139996445
A,18,74.56723111315107
F,17,59.770540105542
B,20,58.882518823965306
F,18,47.24630724143734
F,17,57.02987036739049
D,17,72.9038146989229
F,19,68.57296937029992
C,18,72.48170577283078
A,17,74.94795728108355
F,16,70.57531573034939
B,19,66.79431387610661
C,17,61.92468737545385
B,17,76.92607975154434
C,19,81.6546682358746
D,17,75.40051217738437
A,15,53.01420042282514
C,16,64.36298959783318
A,19,67.16615844434031
D,15,64.50345872477902
B,18,82.39632884539213
F,17,59.86574475317983
B,17,76.92092167006697
D,18,64.87303892103235
B,19,78.34546259117676
A,15,81.88595972098352
C,16,68.55802853764504
B,19,73.24617147783842
B,19,71.24697666901181
C,19,79.20167701905059
F,17,56.14233137747247
B,19,81.72286460625895
C,17,75.95439211364543
B,20,72.17548698176392
C,17,56.620866272107236
C,17,69.69855156815653
B,17,76.41433298022103
F,15,64.90417036777178
F,20,67.36995227235995
A,15,71.77375668307197
B,16,67.62114491443393
B,19,54.79874186591904
D,16,67.02109279540099
B,16,72.83826085673218
F,19,71.56210231667531
D,20,79.00887079829347
C,20,56.79205656171678
F,17,75.04523125604638
F,16,62.42470378004017
A,16,69.46647922505085
A,19,51.57372967097537
D,19,67.64936139539996
F,18,71.54117527272322
C,17,70.93903816642612
B,17,70.1744655334568
F,16,69.35072923075529
B,20,74.95182222087541
B,17,72.97283118440387
B,16,83.70270931033048
B,19,67.60608929683015
B,14,67.16293193860974
A,15,65.17610797459487
C,18,64.9203943061307
F,18,67.56188365790413
A,16,64.37448077340046
D,21,55.67972171561914
D,19,70.11875755000649
C,17,93.04115235857093
B,17,48.990119343066695
C,18,64.2528569970369
A,20,64.73685642371967
D,18,65.6463164328238
F,17,77.26886226912137
F,16,70.79154861944114
A,17,78.12531045528088
A,19,61.233617103919656
C,16,76.04579980995982
B,18,55.88504001889839
F,17,69.56066556051226
C,16,73.31780555364831
D,19,64.84262194109398
D,19,64.70694534716479
F,16,62.77364947264239
C,16,73.4667753181874
D,19,69.92720707705448
F,15,62.16280758509916
F,15,73.55176592727551
C,16,73.68650109458747
F,19,71.2079964035704
F,19,70.46788833483362
A,17,62.78520814940166
B,18,65.85095115139708
B,19,68.60023160695528
C,16,65.14842696710458
D,17,65.09933211872806
B,19,64.39173304251744
B,16,71.02035178058185
C,21,57.159148930089685
B,18,66.73846350142978
F,16,63.38358545280751
F,21,75.5979819294938
F,16,70.13236643500258
C,19,66.88735628398197
B,14,64.13430503704492
B,16,60.56423735190375
D,17,74.65389261426925
A,16,71.5190269972556
B,21,63.06239149487193
F,18,60.559434502256806
A,19,71.53918932213229
F,15,86.88808107330811
B,16,68.96385329750325
D,17,61.675025710947146
C,19,75.12781753887326
B,18,60.147799319251085
D,17,71.27204395894546
F,19,76.25752507035143
A,20,71.00608959640824
C,16,75.6835784288063
B,15,57.212501479149665
D,18,68.5086285251261
B,15,66.42284905458698
C,17,70.533631924046
B,18,70.45435864602827
F,18,71.18976570015116
A,16,67.34238374921773
C,19,68.79978790499753
A,15,56.87393432703725
F,16,77.94934249536719
D,17,67.59935516319217
D,17,66.87794835378502
C,19,75.99597887872534
D,16,63.474373634879264
C,16,62.19069595652622
B,18,60.589494337089356
D,18,71.18446013180836
D,19,76.833373341006
D,16,70.62666102077537
C,19,70.5741246851587
D,17,71.22104433323783
D,19,54.41654113735146
C,15,58.29939809298088
B,20,70.11002655769063
D,18,73.77421681876487
D,17,67.2391367893028
C,17,74.0788122747018
A,16,73.88316316449571
F,16,57.15118671489953
B,16,87.48609097517217
B,16,67.19252619237537
D,21,60.37566326360849
F,17,70.88437542154938
B,18,62.82165952586541
D,19,78.36225221600353
B,18,82.5091966622721
A,18,70.42954640293704
D,20,74.27070903229779
D,19,60.868910725496136
F,17,58.07201352691849
A,20,57.8758089749746
C,17,68.66013485849875
B,17,63.003247463775054
D,18,72.41013199917133
B,15,58.3349484142765
A,18,72.44470920049426
C,20,61.815762992705274
B,18,59.53914655303806
C,18,63.18553235209999
D,19,84.05382237424735
C,20,79.48787588514791
A,16,85.50278870608257
C,17,65.08713198330697
C,18,57.930388394913166
A,18,72.17635949555957
A,17,61.79312710220983
B,17,68.0236330346251
C,17,62.418302160666414
B,22,64.41285796903792
B,18,71.88809005932922
A,17,62.14637433627661
A,17,73.42505073049641
B,18,59.30591801054449
B,19,70.15600209097768
C,17,60.035951804271335
A,19,72.80326194568212
F,19,56.01735436754028
C,19,61.522262479928315
A,16,57.8174311474464
C,16,68.75693692041993
B,18,75.72082989233553
C,17,52.74491957082239
D,17,74.34012690493333
F,18,69.65619407826134
F,14,64.754617923376
A,16,69.68135837523343
C,19,65.86732691275046
B,21,65.65654254101092
C,17,83.14332809540277
A,18,70.78759141371945
C,17,77.38415541187867
A,19,72.27071592758492
F,17,61.224859896345954
F,13,70.7992016827733
A,18,67.56394296354509
D,15,60.92790686676239
D,17,62.686404044907746
D,17,74.20306375792143
A,14,50.5045732111249
B,14,75.1773497109062
F,17,72.57747958816815
A,17,58.9385270611997
D,17,73.83449718973058
A,20,55.98098072679803
C,18,78.80641122918112
F,18,63.696073941570006
D,16,68.28707709590017
B,17,79.44930084792794
B,17,76.56803634425455
C,17,67.47547820656918
F,18,61.536463339030185
F,19,63.64081847710163
A,17,68.21397288168073
D,19,83.835948500752
B,17,67.95438805566853
D,16,68.85191982294192
D,19,70.49367918095523
C,17,68.1257657448936
C,20,80.60479996153867
A,19,53.79773013233631
D,18,74.40367240884474
B,17,62.94548105706161
C,16,56.23888709052289
B,20,73.80325910243243
F,18,60.904520318350094
A,16,75.87133160793353
C,19,69.5958236969743
A,20,60.286592448476995
A,20,73.28337340815288
C,20,65.28586949992138
B,19,86.65522511322708
D,17,47.81255652267231
C,17,66.44373891505516
D,16,80.3323730250394
C,15,63.33443505267106
C,19,62.72359849444865
D,15,53.29935091227229
F,15,66.86473735050492
C,17,74.72555626874797
B,19,69.20329989047367
B,15,63.42224217018533
F,17,66.38817945350824
F,18,70.87615614037126
B,17,57.77535848256068
D,20,64.69908400370718
B,16,63.95620301441929
B,16,77.84701883103784
C,19,81.060329426449
A,18,54.009580133933525
B,13,79.05002476222272
C,16,79.36165909203481
C,17,68.14073480135077
C,17,67.1405698435232
D,18,60.626298886238494
B,17,53.90150565464919
D,17,70.57389078876047
B,17,66.4287889211077
F,17,71.69265703258058
C,17,68.48387943909984
A,21,68.41777101231433
B,19,57.267070536137474
C,19,86.88542719554673
C,16,65.21330852510755
A,19,70.25783534949645
D,15,59.280952798753866
F,15,59.124729193022134
C,17,69.28522586483092
A,18,55.531636947222594
D,19,60.696851767226384
B,17,62.190802008484596
B,18,54.89194555536708
D,16,80.22023402928389
F,20,63.49427414163939
B,17,68.02165521525988
B,18,61.94211851407816
B,17,80.07842324541022
F,19,70.43417602119723
B,18,68.23064429389113
A,16,65.85547859349053
F,14,57.77063862204639
A,18,75.60867944868674
